source,url,label
phishtank_new,http://wallet-update-account-127.alert-check.com/login/update-account,1
urlhaus_new,http://wallet-update-account-128.alert-check.com/login?session=900128&continue=update,1
openphish_new,http://crypto-update-account-129.alert-check.com/login?id=500129&next=account,1
phishtank_new,http://crypto-update-account-130.alert-check.com/login/update-account,1
urlhaus_new,http://crypto-update-account-131.alert-check.com/login?session=900131&continue=update,1
openphish_new,http://office365-update-account-132.alert-check.com/login?id=500132&next=account,1
phishtank_new,http://office365-update-account-133.alert-check.com/login/update-account,1
urlhaus_new,http://office365-update-account-134.alert-check.com/login?session=900134&continue=update,1
openphish_new,http://gmail-update-account-135.alert-check.com/login?id=500135&next=account,1
phishtank_new,http://gmail-update-account-136.alert-check.com/login/update-account,1
urlhaus_new,http://gmail-update-account-137.alert-check.com/login?session=900137&continue=update,1
openphish_new,http://dropbox-update-account-138.alert-check.com/login?id=500138&next=account,1
phishtank_new,http://dropbox-update-account-139.alert-check.com/login/update-account,1
urlhaus_new,http://dropbox-update-account-140.alert-check.com/login?session=900140&continue=update,1
openphish_new,http://adobe-update-account-141.alert-check.com/login?id=500141&next=account,1
phishtank_new,http://adobe-update-account-142.alert-check.com/login/update-account,1
urlhaus_new,http://adobe-update-account-143.alert-check.com/login?session=900143&continue=update,1
openphish_new,http://paypal-secure-account-144.alert-check.com/login?id=500144&next=account,1
phishtank_new,http://paypal-secure-account-145.alert-check.com/login/secure-account,1
urlhaus_new,http://paypal-secure-account-146.alert-check.com/login?session=900146&continue=secure,1
openphish_new,http://microsoft-secure-account-147.alert-check.com/login?id=500147&next=account,1
phishtank_new,http://microsoft-secure-account-148.alert-check.com/login/secure-account,1
urlhaus_new,http://microsoft-secure-account-149.alert-check.com/login?session=900149&continue=secure,1
openphish_new,http://apple-secure-account-150.alert-check.com/login?id=500150&next=account,1
phishtank_new,http://apple-secure-account-151.alert-check.com/login/secure-account,1
urlhaus_new,http://apple-secure-account-152.alert-check.com/login?session=900152&continue=secure,1
openphish_new,http://amazon-secure-account-153.alert-check.com/login?id=500153&next=account,1
phishtank_new,http://amazon-secure-account-154.alert-check.com/login/secure-account,1
urlhaus_new,http://amazon-secure-account-155.alert-check.com/login?session=900155&continue=secure,1
openphish_new,http://netflix-secure-account-156.alert-check.com/login?id=500156&next=account,1
phishtank_new,http://netflix-secure-account-157.alert-check.com/login/secure-account,1
urlhaus_new,http://netflix-secure-account-158.alert-check.com/login?session=900158&continue=secure,1
openphish_new,http://bank-secure-account-159.alert-check.com/login?id=500159&next=account,1
phishtank_new,http://bank-secure-account-160.alert-check.com/login/secure-account,1
urlhaus_new,http://bank-secure-account-161.alert-check.com/login?session=900161&continue=secure,1
openphish_new,http://wallet-secure-account-162.alert-check.com/login?id=500162&next=account,1
phishtank_new,http://wallet-secure-account-163.alert-check.com/login/secure-account,1
urlhaus_new,http://wallet-secure-account-164.alert-check.com/login?session=900164&continue=secure,1
openphish_new,http://crypto-secure-account-165.alert-check.com/login?id=500165&next=account,1
phishtank_new,http://crypto-secure-account-166.alert-check.com/login/secure-account,1
urlhaus_new,http://crypto-secure-account-167.alert-check.com/login?session=900167&continue=secure,1
openphish_new,http://office365-secure-account-168.alert-check.com/login?id=500168&next=account,1
phishtank_new,http://office365-secure-account-169.alert-check.com/login/secure-account,1
urlhaus_new,http://office365-secure-account-170.alert-check.com/login?session=900170&continue=secure,1
openphish_new,http://gmail-secure-account-171.alert-check.com/login?id=500171&next=account,1
phishtank_new,http://gmail-secure-account-172.alert-check.com/login/secure-account,1
urlhaus_new,http://gmail-secure-account-173.alert-check.com/login?session=900173&continue=secure,1
openphish_new,http://dropbox-secure-account-174.alert-check.com/login?id=500174&next=account,1
phishtank_new,http://dropbox-secure-account-175.alert-check.com/login/secure-account,1
urlhaus_new,http://dropbox-secure-account-176.alert-check.com/login?session=900176&continue=secure,1
openphish_new,http://adobe-secure-account-177.alert-check.com/login?id=500177&next=account,1
phishtank_new,http://adobe-secure-account-178.alert-check.com/login/secure-account,1
urlhaus_new,http://adobe-secure-account-179.alert-check.com/login?session=900179&continue=secure,1
openphish_new,http://paypal-signin-account-180.alert-check.com/login?id=500180&next=account,1
phishtank_new,http://paypal-signin-account-181.alert-check.com/login/signin-account,1
urlhaus_new,http://paypal-signin-account-182.alert-check.com/login?session=900182&continue=signin,1
openphish_new,http://microsoft-signin-account-183.alert-check.com/login?id=500183&next=account,1
phishtank_new,http://microsoft-signin-account-184.alert-check.com/login/signin-account,1
urlhaus_new,http://microsoft-signin-account-185.alert-check.com/login?session=900185&continue=signin,1
openphish_new,http://apple-signin-account-186.alert-check.com/login?id=500186&next=account,1
phishtank_new,http://apple-signin-account-187.alert-check.com/login/signin-account,1
urlhaus_new,http://apple-signin-account-188.alert-check.com/login?session=900188&continue=signin,1
openphish_new,http://amazon-signin-account-189.alert-check.com/login?id=500189&next=account,1
phishtank_new,http://amazon-signin-account-190.alert-check.com/login/signin-account,1
urlhaus_new,http://amazon-signin-account-191.alert-check.com/login?session=900191&continue=signin,1
openphish_new,http://netflix-signin-account-192.alert-check.com/login?id=500192&next=account,1
phishtank_new,http://netflix-signin-account-193.alert-check.com/login/signin-account,1
urlhaus_new,http://netflix-signin-account-194.alert-check.com/login?session=900194&continue=signin,1
openphish_new,http://bank-signin-account-195.alert-check.com/login?id=500195&next=account,1
phishtank_new,http://bank-signin-account-196.alert-check.com/login/signin-account,1
urlhaus_new,http://bank-signin-account-197.alert-check.com/login?session=900197&continue=signin,1
openphish_new,http://wallet-signin-account-198.alert-check.com/login?id=500198&next=account,1
phishtank_new,http://wallet-signin-account-199.alert-check.com/login/signin-account,1
urlhaus_new,http://wallet-signin-account-200.alert-check.com/login?session=900200&continue=signin,1
openphish_new,http://crypto-signin-account-201.alert-check.com/login?id=500201&next=account,1
phishtank_new,http://crypto-signin-account-202.alert-check.com/login/signin-account,1
urlhaus_new,http://crypto-signin-account-203.alert-check.com/login?session=900203&continue=signin,1
openphish_new,http://office365-signin-account-204.alert-check.com/login?id=500204&next=account,1
phishtank_new,http://office365-signin-account-205.alert-check.com/login/signin-account,1
urlhaus_new,http://office365-signin-account-206.alert-check.com/login?session=900206&continue=signin,1
openphish_new,http://gmail-signin-account-207.alert-check.com/login?id=500207&next=account,1
phishtank_new,http://gmail-signin-account-208.alert-check.com/login/signin-account,1
urlhaus_new,http://gmail-signin-account-209.alert-check.com/login?session=900209&continue=signin,1
openphish_new,http://dropbox-signin-account-210.alert-check.com/login?id=500210&next=account,1
phishtank_new,http://dropbox-signin-account-211.alert-check.com/login/signin-account,1
urlhaus_new,http://dropbox-signin-account-212.alert-check.com/login?session=900212&continue=signin,1
openphish_new,http://adobe-signin-account-213.alert-check.com/login?id=500213&next=account,1
phishtank_new,http://adobe-signin-account-214.alert-check.com/login/signin-account,1
urlhaus_new,http://adobe-signin-account-215.alert-check.com/login?session=900215&continue=signin,1
openphish_new,http://paypal-reset-account-216.alert-check.com/login?id=500216&next=account,1
phishtank_new,http://paypal-reset-account-217.alert-check.com/login/reset-account,1
urlhaus_new,http://paypal-reset-account-218.alert-check.com/login?session=900218&continue=reset,1
openphish_new,http://microsoft-reset-account-219.alert-check.com/login?id=500219&next=account,1
phishtank_new,http://microsoft-reset-account-220.alert-check.com/login/reset-account,1
urlhaus_new,http://microsoft-reset-account-221.alert-check.com/login?session=900221&continue=reset,1
openphish_new,http://apple-reset-account-222.alert-check.com/login?id=500222&next=account,1
phishtank_new,http://apple-reset-account-223.alert-check.com/login/reset-account,1
urlhaus_new,http://apple-reset-account-224.alert-check.com/login?session=900224&continue=reset,1
openphish_new,http://amazon-reset-account-225.alert-check.com/login?id=500225&next=account,1
phishtank_new,http://amazon-reset-account-226.alert-check.com/login/reset-account,1
urlhaus_new,http://amazon-reset-account-227.alert-check.com/login?session=900227&continue=reset,1
openphish_new,http://netflix-reset-account-228.alert-check.com/login?id=500228&next=account,1
phishtank_new,http://netflix-reset-account-229.alert-check.com/login/reset-account,1
urlhaus_new,http://netflix-reset-account-230.alert-check.com/login?session=900230&continue=reset,1
openphish_new,http://bank-reset-account-231.alert-check.com/login?id=500231&next=account,1
phishtank_new,http://bank-reset-account-232.alert-check.com/login/reset-account,1
urlhaus_new,http://bank-reset-account-233.alert-check.com/login?session=900233&continue=reset,1
openphish_new,http://wallet-reset-account-234.alert-check.com/login?id=500234&next=account,1
phishtank_new,http://wallet-reset-account-235.alert-check.com/login/reset-account,1
urlhaus_new,http://wallet-reset-account-236.alert-check.com/login?session=900236&continue=reset,1
openphish_new,http://crypto-reset-account-237.alert-check.com/login?id=500237&next=account,1
phishtank_new,http://crypto-reset-account-238.alert-check.com/login/reset-account,1
urlhaus_new,http://crypto-reset-account-239.alert-check.com/login?session=900239&continue=reset,1
openphish_new,http://office365-reset-account-240.alert-check.com/login?id=500240&next=account,1
phishtank_new,http://office365-reset-account-241.alert-check.com/login/reset-account,1
urlhaus_new,http://office365-reset-account-242.alert-check.com/login?session=900242&continue=reset,1
openphish_new,http://gmail-reset-account-243.alert-check.com/login?id=500243&next=account,1
phishtank_new,http://gmail-reset-account-244.alert-check.com/login/reset-account,1
urlhaus_new,http://gmail-reset-account-245.alert-check.com/login?session=900245&continue=reset,1
openphish_new,http://dropbox-reset-account-246.alert-check.com/login?id=500246&next=account,1
phishtank_new,http://dropbox-reset-account-247.alert-check.com/login/reset-account,1
urlhaus_new,http://dropbox-reset-account-248.alert-check.com/login?session=900248&continue=reset,1
openphish_new,http://adobe-reset-account-249.alert-check.com/login?id=500249&next=account,1
phishtank_new,http://adobe-reset-account-250.alert-check.com/login/reset-account,1
urlhaus_new,http://adobe-reset-account-251.alert-check.com/login?session=900251&continue=reset,1
openphish_new,http://paypal-unlock-account-252.alert-check.com/login?id=500252&next=account,1
phishtank_new,http://paypal-unlock-account-253.alert-check.com/login/unlock-account,1
urlhaus_new,http://paypal-unlock-account-254.alert-check.com/login?session=900254&continue=unlock,1
openphish_new,http://microsoft-unlock-account-255.alert-check.com/login?id=500255&next=account,1
phishtank_new,http://microsoft-unlock-account-256.alert-check.com/login/unlock-account,1
urlhaus_new,http://microsoft-unlock-account-257.alert-check.com/login?session=900257&continue=unlock,1
openphish_new,http://apple-unlock-account-258.alert-check.com/login?id=500258&next=account,1
phishtank_new,http://apple-unlock-account-259.alert-check.com/login/unlock-account,1
urlhaus_new,http://apple-unlock-account-260.alert-check.com/login?session=900260&continue=unlock,1
openphish_new,http://amazon-unlock-account-261.alert-check.com/login?id=500261&next=account,1
phishtank_new,http://amazon-unlock-account-262.alert-check.com/login/unlock-account,1
urlhaus_new,http://amazon-unlock-account-263.alert-check.com/login?session=900263&continue=unlock,1
openphish_new,http://netflix-unlock-account-264.alert-check.com/login?id=500264&next=account,1
phishtank_new,http://netflix-unlock-account-265.alert-check.com/login/unlock-account,1
urlhaus_new,http://netflix-unlock-account-266.alert-check.com/login?session=900266&continue=unlock,1
openphish_new,http://bank-unlock-account-267.alert-check.com/login?id=500267&next=account,1
phishtank_new,http://bank-unlock-account-268.alert-check.com/login/unlock-account,1
urlhaus_new,http://bank-unlock-account-269.alert-check.com/login?session=900269&continue=unlock,1
openphish_new,http://wallet-unlock-account-270.alert-check.com/login?id=500270&next=account,1
phishtank_new,http://wallet-unlock-account-271.alert-check.com/login/unlock-account,1
urlhaus_new,http://wallet-unlock-account-272.alert-check.com/login?session=900272&continue=unlock,1
openphish_new,http://crypto-unlock-account-273.alert-check.com/login?id=500273&next=account,1
phishtank_new,http://crypto-unlock-account-274.alert-check.com/login/unlock-account,1
urlhaus_new,http://crypto-unlock-account-275.alert-check.com/login?session=900275&continue=unlock,1
openphish_new,http://office365-unlock-account-276.alert-check.com/login?id=500276&next=account,1
phishtank_new,http://office365-unlock-account-277.alert-check.com/login/unlock-account,1
urlhaus_new,http://office365-unlock-account-278.alert-check.com/login?session=900278&continue=unlock,1
openphish_new,http://gmail-unlock-account-279.alert-check.com/login?id=500279&next=account,1
phishtank_new,http://gmail-unlock-account-280.alert-check.com/login/unlock-account,1
urlhaus_new,http://gmail-unlock-account-281.alert-check.com/login?session=900281&continue=unlock,1
openphish_new,http://dropbox-unlock-account-282.alert-check.com/login?id=500282&next=account,1
phishtank_new,http://dropbox-unlock-account-283.alert-check.com/login/unlock-account,1
urlhaus_new,http://dropbox-unlock-account-284.alert-check.com/login?session=900284&continue=unlock,1
openphish_new,http://adobe-unlock-account-285.alert-check.com/login?id=500285&next=account,1
phishtank_new,http://adobe-unlock-account-286.alert-check.com/login/unlock-account,1
urlhaus_new,http://adobe-unlock-account-287.alert-check.com/login?session=900287&continue=unlock,1
openphish_new,http://paypal-validate-account-288.alert-check.com/login?id=500288&next=account,1
phishtank_new,http://paypal-validate-account-289.alert-check.com/login/validate-account,1
urlhaus_new,http://paypal-validate-account-290.alert-check.com/login?session=900290&continue=validate,1
openphish_new,http://microsoft-validate-account-291.alert-check.com/login?id=500291&next=account,1
phishtank_new,http://microsoft-validate-account-292.alert-check.com/login/validate-account,1
urlhaus_new,http://microsoft-validate-account-293.alert-check.com/login?session=900293&continue=validate,1
openphish_new,http://apple-validate-account-294.alert-check.com/login?id=500294&next=account,1
phishtank_new,http://apple-validate-account-295.alert-check.com/login/validate-account,1
urlhaus_new,http://apple-validate-account-296.alert-check.com/login?session=900296&continue=validate,1
openphish_new,http://amazon-validate-account-297.alert-check.com/login?id=500297&next=account,1
phishtank_new,http://amazon-validate-account-298.alert-check.com/login/validate-account,1
urlhaus_new,http://amazon-validate-account-299.alert-check.com/login?session=900299&continue=validate,1
openphish_new,http://netflix-validate-account-300.alert-check.com/login?id=500300&next=account,1
phishtank_new,http://netflix-validate-account-301.alert-check.com/login/validate-account,1
urlhaus_new,http://netflix-validate-account-302.alert-check.com/login?session=900302&continue=validate,1
openphish_new,http://bank-validate-account-303.alert-check.com/login?id=500303&next=account,1
phishtank_new,http://bank-validate-account-304.alert-check.com/login/validate-account,1
urlhaus_new,http://bank-validate-account-305.alert-check.com/login?session=900305&continue=validate,1
openphish_new,http://wallet-validate-account-306.alert-check.com/login?id=500306&next=account,1
phishtank_new,http://wallet-validate-account-307.alert-check.com/login/validate-account,1
urlhaus_new,http://wallet-validate-account-308.alert-check.com/login?session=900308&continue=validate,1
openphish_new,http://crypto-validate-account-309.alert-check.com/login?id=500309&next=account,1
phishtank_new,http://crypto-validate-account-310.alert-check.com/login/validate-account,1
urlhaus_new,http://crypto-validate-account-311.alert-check.com/login?session=900311&continue=validate,1
openphish_new,http://office365-validate-account-312.alert-check.com/login?id=500312&next=account,1
phishtank_new,http://office365-validate-account-313.alert-check.com/login/validate-account,1
urlhaus_new,http://office365-validate-account-314.alert-check.com/login?session=900314&continue=validate,1
openphish_new,http://gmail-validate-account-315.alert-check.com/login?id=500315&next=account,1
phishtank_new,http://gmail-validate-account-316.alert-check.com/login/validate-account,1
urlhaus_new,http://gmail-validate-account-317.alert-check.com/login?session=900317&continue=validate,1
openphish_new,http://dropbox-validate-account-318.alert-check.com/login?id=500318&next=account,1
phishtank_new,http://dropbox-validate-account-319.alert-check.com/login/validate-account,1
urlhaus_new,http://dropbox-validate-account-320.alert-check.com/login?session=900320&continue=validate,1
openphish_new,http://adobe-validate-account-321.alert-check.com/login?id=500321&next=account,1
phishtank_new,http://adobe-validate-account-322.alert-check.com/login/validate-account,1
urlhaus_new,http://adobe-validate-account-323.alert-check.com/login?session=900323&continue=validate,1
openphish_new,http://paypal-recover-account-324.alert-check.com/login?id=500324&next=account,1
phishtank_new,http://paypal-recover-account-325.alert-check.com/login/recover-account,1
urlhaus_new,http://paypal-recover-account-326.alert-check.com/login?session=900326&continue=recover,1
openphish_new,http://microsoft-recover-account-327.alert-check.com/login?id=500327&next=account,1
phishtank_new,http://microsoft-recover-account-328.alert-check.com/login/recover-account,1
urlhaus_new,http://microsoft-recover-account-329.alert-check.com/login?session=900329&continue=recover,1
openphish_new,http://apple-recover-account-330.alert-check.com/login?id=500330&next=account,1
phishtank_new,http://apple-recover-account-331.alert-check.com/login/recover-account,1
urlhaus_new,http://apple-recover-account-332.alert-check.com/login?session=900332&continue=recover,1
openphish_new,http://amazon-recover-account-333.alert-check.com/login?id=500333&next=account,1
phishtank_new,http://amazon-recover-account-334.alert-check.com/login/recover-account,1
urlhaus_new,http://amazon-recover-account-335.alert-check.com/login?session=900335&continue=recover,1
openphish_new,http://netflix-recover-account-336.alert-check.com/login?id=500336&next=account,1
phishtank_new,http://netflix-recover-account-337.alert-check.com/login/recover-account,1
urlhaus_new,http://netflix-recover-account-338.alert-check.com/login?session=900338&continue=recover,1
openphish_new,http://bank-recover-account-339.alert-check.com/login?id=500339&next=account,1
phishtank_new,http://bank-recover-account-340.alert-check.com/login/recover-account,1
urlhaus_new,http://bank-recover-account-341.alert-check.com/login?session=900341&continue=recover,1
openphish_new,http://wallet-recover-account-342.alert-check.com/login?id=500342&next=account,1
phishtank_new,http://wallet-recover-account-343.alert-check.com/login/recover-account,1
urlhaus_new,http://wallet-recover-account-344.alert-check.com/login?session=900344&continue=recover,1
openphish_new,http://crypto-recover-account-345.alert-check.com/login?id=500345&next=account,1
phishtank_new,http://crypto-recover-account-346.alert-check.com/login/recover-account,1
urlhaus_new,http://crypto-recover-account-347.alert-check.com/login?session=900347&continue=recover,1
openphish_new,http://office365-recover-account-348.alert-check.com/login?id=500348&next=account,1
phishtank_new,http://office365-recover-account-349.alert-check.com/login/recover-account,1
urlhaus_new,http://office365-recover-account-350.alert-check.com/login?session=900350&continue=recover,1
openphish_new,http://gmail-recover-account-351.alert-check.com/login?id=500351&next=account,1
phishtank_new,http://gmail-recover-account-352.alert-check.com/login/recover-account,1
urlhaus_new,http://gmail-recover-account-353.alert-check.com/login?session=900353&continue=recover,1
openphish_new,http://dropbox-recover-account-354.alert-check.com/login?id=500354&next=account,1
phishtank_new,http://dropbox-recover-account-355.alert-check.com/login/recover-account,1
