source,url,label
phishtank,http://github-confirm-account.example-phish.com/confirm-account?session=100079&continue=confirm,1
openphish,http://dropbox-confirm-account.example-phish.com/confirm-account,1
phishtank,http://adobe-confirm-account.example-phish.com/confirm-account?id=81&next=account,1
openphish,http://coinbase-confirm-account.example-phish.com/confirm-account?session=100082&continue=confirm,1
phishtank,http://binance-confirm-account.example-phish.com/confirm-account,1
openphish,http://kraken-confirm-account.example-phish.com/confirm-account?id=84&next=account,1
phishtank,http://stripe-confirm-account.example-phish.com/confirm-account?session=100085&continue=confirm,1
openphish,http://visa-confirm-account.example-phish.com/confirm-account,1
phishtank,http://mastercard-confirm-account.example-phish.com/confirm-account?id=87&next=account,1
openphish,http://airbnb-confirm-account.example-phish.com/confirm-account?session=100088&continue=confirm,1
phishtank,http://booking-confirm-account.example-phish.com/confirm-account,1
openphish,http://paypal-update-account.example-phish.com/update-account?id=90&next=account,1
phishtank,http://microsoft-update-account.example-phish.com/update-account?session=100091&continue=update,1
openphish,http://apple-update-account.example-phish.com/update-account,1
phishtank,http://amazon-update-account.example-phish.com/update-account?id=93&next=account,1
openphish,http://netflix-update-account.example-phish.com/update-account?session=100094&continue=update,1
phishtank,http://bank-update-account.example-phish.com/update-account,1
openphish,http://wallet-update-account.example-phish.com/update-account?id=96&next=account,1
phishtank,http://crypto-update-account.example-phish.com/update-account?session=100097&continue=update,1
openphish,http://office365-update-account.example-phish.com/update-account,1
phishtank,http://gmail-update-account.example-phish.com/update-account?id=99&next=account,1
openphish,http://outlook-update-account.example-phish.com/update-account?session=100100&continue=update,1
phishtank,http://dhl-update-account.example-phish.com/update-account,1
openphish,http://fedex-update-account.example-phish.com/update-account?id=102&next=account,1
phishtank,http://steam-update-account.example-phish.com/update-account?session=100103&continue=update,1
openphish,http://facebook-update-account.example-phish.com/update-account,1
phishtank,http://instagram-update-account.example-phish.com/update-account?id=105&next=account,1
openphish,http://whatsapp-update-account.example-phish.com/update-account?session=100106&continue=update,1
phishtank,http://telegram-update-account.example-phish.com/update-account,1
openphish,http://discord-update-account.example-phish.com/update-account?id=108&next=account,1
phishtank,http://github-update-account.example-phish.com/update-account?session=100109&continue=update,1
openphish,http://dropbox-update-account.example-phish.com/update-account,1
phishtank,http://adobe-update-account.example-phish.com/update-account?id=111&next=account,1
openphish,http://coinbase-update-account.example-phish.com/update-account?session=100112&continue=update,1
phishtank,http://binance-update-account.example-phish.com/update-account,1
openphish,http://kraken-update-account.example-phish.com/update-account?id=114&next=account,1
phishtank,http://stripe-update-account.example-phish.com/update-account?session=100115&continue=update,1
openphish,http://visa-update-account.example-phish.com/update-account,1
phishtank,http://mastercard-update-account.example-phish.com/update-account?id=117&next=account,1
openphish,http://airbnb-update-account.example-phish.com/update-account?session=100118&continue=update,1
phishtank,http://booking-update-account.example-phish.com/update-account,1
openphish,http://paypal-secure-account.example-phish.com/secure-account?id=120&next=account,1
phishtank,http://microsoft-secure-account.example-phish.com/secure-account?session=100121&continue=secure,1
openphish,http://apple-secure-account.example-phish.com/secure-account,1
phishtank,http://amazon-secure-account.example-phish.com/secure-account?id=123&next=account,1
openphish,http://netflix-secure-account.example-phish.com/secure-account?session=100124&continue=secure,1
phishtank,http://bank-secure-account.example-phish.com/secure-account,1
openphish,http://wallet-secure-account.example-phish.com/secure-account?id=126&next=account,1
phishtank,http://crypto-secure-account.example-phish.com/secure-account?session=100127&continue=secure,1
openphish,http://office365-secure-account.example-phish.com/secure-account,1
phishtank,http://gmail-secure-account.example-phish.com/secure-account?id=129&next=account,1
openphish,http://outlook-secure-account.example-phish.com/secure-account?session=100130&continue=secure,1
phishtank,http://dhl-secure-account.example-phish.com/secure-account,1
openphish,http://fedex-secure-account.example-phish.com/secure-account?id=132&next=account,1
phishtank,http://steam-secure-account.example-phish.com/secure-account?session=100133&continue=secure,1
openphish,http://facebook-secure-account.example-phish.com/secure-account,1
phishtank,http://instagram-secure-account.example-phish.com/secure-account?id=135&next=account,1
openphish,http://whatsapp-secure-account.example-phish.com/secure-account?session=100136&continue=secure,1
phishtank,http://telegram-secure-account.example-phish.com/secure-account,1
openphish,http://discord-secure-account.example-phish.com/secure-account?id=138&next=account,1
phishtank,http://github-secure-account.example-phish.com/secure-account?session=100139&continue=secure,1
openphish,http://dropbox-secure-account.example-phish.com/secure-account,1
phishtank,http://adobe-secure-account.example-phish.com/secure-account?id=141&next=account,1
openphish,http://coinbase-secure-account.example-phish.com/secure-account?session=100142&continue=secure,1
phishtank,http://binance-secure-account.example-phish.com/secure-account,1
openphish,http://kraken-secure-account.example-phish.com/secure-account?id=144&next=account,1
phishtank,http://stripe-secure-account.example-phish.com/secure-account?session=100145&continue=secure,1
openphish,http://visa-secure-account.example-phish.com/secure-account,1
phishtank,http://mastercard-secure-account.example-phish.com/secure-account?id=147&next=account,1
openphish,http://airbnb-secure-account.example-phish.com/secure-account?session=100148&continue=secure,1
phishtank,http://booking-secure-account.example-phish.com/secure-account,1
openphish,http://paypal-signin-account.example-phish.com/signin-account?id=150&next=account,1
phishtank,http://microsoft-signin-account.example-phish.com/signin-account?session=100151&continue=signin,1
openphish,http://apple-signin-account.example-phish.com/signin-account,1
phishtank,http://amazon-signin-account.example-phish.com/signin-account?id=153&next=account,1
openphish,http://netflix-signin-account.example-phish.com/signin-account?session=100154&continue=signin,1
phishtank,http://bank-signin-account.example-phish.com/signin-account,1
openphish,http://wallet-signin-account.example-phish.com/signin-account?id=156&next=account,1
phishtank,http://crypto-signin-account.example-phish.com/signin-account?session=100157&continue=signin,1
openphish,http://office365-signin-account.example-phish.com/signin-account,1
phishtank,http://gmail-signin-account.example-phish.com/signin-account?id=159&next=account,1
openphish,http://outlook-signin-account.example-phish.com/signin-account?session=100160&continue=signin,1
phishtank,http://dhl-signin-account.example-phish.com/signin-account,1
openphish,http://fedex-signin-account.example-phish.com/signin-account?id=162&next=account,1
phishtank,http://steam-signin-account.example-phish.com/signin-account?session=100163&continue=signin,1
openphish,http://facebook-signin-account.example-phish.com/signin-account,1
phishtank,http://instagram-signin-account.example-phish.com/signin-account?id=165&next=account,1
openphish,http://whatsapp-signin-account.example-phish.com/signin-account?session=100166&continue=signin,1
phishtank,http://telegram-signin-account.example-phish.com/signin-account,1
openphish,http://discord-signin-account.example-phish.com/signin-account?id=168&next=account,1
phishtank,http://github-signin-account.example-phish.com/signin-account?session=100169&continue=signin,1
openphish,http://dropbox-signin-account.example-phish.com/signin-account,1
phishtank,http://adobe-signin-account.example-phish.com/signin-account?id=171&next=account,1
openphish,http://coinbase-signin-account.example-phish.com/signin-account?session=100172&continue=signin,1
phishtank,http://binance-signin-account.example-phish.com/signin-account,1
openphish,http://kraken-signin-account.example-phish.com/signin-account?id=174&next=account,1
phishtank,http://stripe-signin-account.example-phish.com/signin-account?session=100175&continue=signin,1
openphish,http://visa-signin-account.example-phish.com/signin-account,1
phishtank,http://mastercard-signin-account.example-phish.com/signin-account?id=177&next=account,1
openphish,http://airbnb-signin-account.example-phish.com/signin-account?session=100178&continue=signin,1
phishtank,http://booking-signin-account.example-phish.com/signin-account,1
openphish,http://paypal-reset-account.example-phish.com/reset-account?id=180&next=account,1
phishtank,http://microsoft-reset-account.example-phish.com/reset-account?session=100181&continue=reset,1
openphish,http://apple-reset-account.example-phish.com/reset-account,1
phishtank,http://amazon-reset-account.example-phish.com/reset-account?id=183&next=account,1
openphish,http://netflix-reset-account.example-phish.com/reset-account?session=100184&continue=reset,1
phishtank,http://bank-reset-account.example-phish.com/reset-account,1
openphish,http://wallet-reset-account.example-phish.com/reset-account?id=186&next=account,1
phishtank,http://crypto-reset-account.example-phish.com/reset-account?session=100187&continue=reset,1
openphish,http://office365-reset-account.example-phish.com/reset-account,1
phishtank,http://gmail-reset-account.example-phish.com/reset-account?id=189&next=account,1
openphish,http://outlook-reset-account.example-phish.com/reset-account?session=100190&continue=reset,1
phishtank,http://dhl-reset-account.example-phish.com/reset-account,1
openphish,http://fedex-reset-account.example-phish.com/reset-account?id=192&next=account,1
phishtank,http://steam-reset-account.example-phish.com/reset-account?session=100193&continue=reset,1
openphish,http://facebook-reset-account.example-phish.com/reset-account,1
phishtank,http://instagram-reset-account.example-phish.com/reset-account?id=195&next=account,1
openphish,http://whatsapp-reset-account.example-phish.com/reset-account?session=100196&continue=reset,1
phishtank,http://telegram-reset-account.example-phish.com/reset-account,1
openphish,http://discord-reset-account.example-phish.com/reset-account?id=198&next=account,1
phishtank,http://github-reset-account.example-phish.com/reset-account?session=100199&continue=reset,1
openphish,http://dropbox-reset-account.example-phish.com/reset-account,1
phishtank,http://adobe-reset-account.example-phish.com/reset-account?id=201&next=account,1
openphish,http://coinbase-reset-account.example-phish.com/reset-account?session=100202&continue=reset,1
phishtank,http://binance-reset-account.example-phish.com/reset-account,1
openphish,http://kraken-reset-account.example-phish.com/reset-account?id=204&next=account,1
phishtank,http://stripe-reset-account.example-phish.com/reset-account?session=100205&continue=reset,1
openphish,http://visa-reset-account.example-phish.com/reset-account,1
phishtank,http://mastercard-reset-account.example-phish.com/reset-account?id=207&next=account,1
openphish,http://airbnb-reset-account.example-phish.com/reset-account?session=100208&continue=reset,1
phishtank,http://booking-reset-account.example-phish.com/reset-account,1
openphish,http://paypal-validate-account.example-phish.com/validate-account?id=210&next=account,1
phishtank,http://microsoft-validate-account.example-phish.com/validate-account?session=100211&continue=validate,1
openphish,http://apple-validate-account.example-phish.com/validate-account,1
phishtank,http://amazon-validate-account.example-phish.com/validate-account?id=213&next=account,1
openphish,http://netflix-validate-account.example-phish.com/validate-account?session=100214&continue=validate,1
phishtank,http://bank-validate-account.example-phish.com/validate-account,1
openphish,http://wallet-validate-account.example-phish.com/validate-account?id=216&next=account,1
phishtank,http://crypto-validate-account.example-phish.com/validate-account?session=100217&continue=validate,1
openphish,http://office365-validate-account.example-phish.com/validate-account,1
phishtank,http://gmail-validate-account.example-phish.com/validate-account?id=219&next=account,1
openphish,http://outlook-validate-account.example-phish.com/validate-account?session=100220&continue=validate,1
phishtank,http://dhl-validate-account.example-phish.com/validate-account,1
openphish,http://fedex-validate-account.example-phish.com/validate-account?id=222&next=account,1
phishtank,http://steam-validate-account.example-phish.com/validate-account?session=100223&continue=validate,1
openphish,http://facebook-validate-account.example-phish.com/validate-account,1
phishtank,http://instagram-validate-account.example-phish.com/validate-account?id=225&next=account,1
openphish,http://whatsapp-validate-account.example-phish.com/validate-account?session=100226&continue=validate,1
phishtank,http://telegram-validate-account.example-phish.com/validate-account,1
openphish,http://discord-validate-account.example-phish.com/validate-account?id=228&next=account,1
phishtank,http://github-validate-account.example-phish.com/validate-account?session=100229&continue=validate,1
openphish,http://dropbox-validate-account.example-phish.com/validate-account,1
phishtank,http://adobe-validate-account.example-phish.com/validate-account?id=231&next=account,1
openphish,http://coinbase-validate-account.example-phish.com/validate-account?session=100232&continue=validate,1
phishtank,http://binance-validate-account.example-phish.com/validate-account,1
openphish,http://kraken-validate-account.example-phish.com/validate-account?id=234&next=account,1
phishtank,http://stripe-validate-account.example-phish.com/validate-account?session=100235&continue=validate,1
openphish,http://visa-validate-account.example-phish.com/validate-account,1
phishtank,http://mastercard-validate-account.example-phish.com/validate-account?id=237&next=account,1
openphish,http://airbnb-validate-account.example-phish.com/validate-account?session=100238&continue=validate,1
phishtank,http://booking-validate-account.example-phish.com/validate-account,1
openphish,http://paypal-review-account.example-phish.com/review-account?id=240&next=account,1
phishtank,http://microsoft-review-account.example-phish.com/review-account?session=100241&continue=review,1
openphish,http://apple-review-account.example-phish.com/review-account,1
phishtank,http://amazon-review-account.example-phish.com/review-account?id=243&next=account,1
openphish,http://netflix-review-account.example-phish.com/review-account?session=100244&continue=review,1
phishtank,http://bank-review-account.example-phish.com/review-account,1
openphish,http://wallet-review-account.example-phish.com/review-account?id=246&next=account,1
phishtank,http://crypto-review-account.example-phish.com/review-account?session=100247&continue=review,1
openphish,http://office365-review-account.example-phish.com/review-account,1
phishtank,http://gmail-review-account.example-phish.com/review-account?id=249&next=account,1
openphish,http://outlook-review-account.example-phish.com/review-account?session=100250&continue=review,1
phishtank,http://dhl-review-account.example-phish.com/review-account,1
openphish,http://fedex-review-account.example-phish.com/review-account?id=252&next=account,1
phishtank,http://steam-review-account.example-phish.com/review-account?session=100253&continue=review,1
openphish,http://facebook-review-account.example-phish.com/review-account,1
phishtank,http://instagram-review-account.example-phish.com/review-account?id=255&next=account,1
openphish,http://whatsapp-review-account.example-phish.com/review-account?session=100256&continue=review,1
phishtank,http://telegram-review-account.example-phish.com/review-account,1
openphish,http://discord-review-account.example-phish.com/review-account?id=258&next=account,1
phishtank,http://github-review-account.example-phish.com/review-account?session=100259&continue=review,1
openphish,http://dropbox-review-account.example-phish.com/review-account,1
phishtank,http://adobe-review-account.example-phish.com/review-account?id=261&next=account,1
openphish,http://coinbase-review-account.example-phish.com/review-account?session=100262&continue=review,1
phishtank,http://binance-review-account.example-phish.com/review-account,1
openphish,http://kraken-review-account.example-phish.com/review-account?id=264&next=account,1
phishtank,http://stripe-review-account.example-phish.com/review-account?session=100265&continue=review,1
openphish,http://visa-review-account.example-phish.com/review-account,1
phishtank,http://mastercard-review-account.example-phish.com/review-account?id=267&next=account,1
openphish,http://airbnb-review-account.example-phish.com/review-account?session=100268&continue=review,1
phishtank,http://booking-review-account.example-phish.com/review-account,1
openphish,http://paypal-unlock-account.example-phish.com/unlock-account?id=270&next=account,1
phishtank,http://microsoft-unlock-account.example-phish.com/unlock-account?session=100271&continue=unlock,1
openphish,http://apple-unlock-account.example-phish.com/unlock-account,1
phishtank,http://amazon-unlock-account.example-phish.com/unlock-account?id=273&next=account,1
openphish,http://netflix-unlock-account.example-phish.com/unlock-account?session=100274&continue=unlock,1
phishtank,http://bank-unlock-account.example-phish.com/unlock-account,1
openphish,http://wallet-unlock-account.example-phish.com/unlock-account?id=276&next=account,1
phishtank,http://crypto-unlock-account.example-phish.com/unlock-account?session=100277&continue=unlock,1
openphish,http://office365-unlock-account.example-phish.com/unlock-account,1
phishtank,http://gmail-unlock-account.example-phish.com/unlock-account?id=279&next=account,1
openphish,http://outlook-unlock-account.example-phish.com/unlock-account?session=100280&continue=unlock,1
phishtank,http://dhl-unlock-account.example-phish.com/unlock-account,1
openphish,http://fedex-unlock-account.example-phish.com/unlock-account?id=282&next=account,1
phishtank,http://steam-unlock-account.example-phish.com/unlock-account?session=100283&continue=unlock,1
openphish,http://facebook-unlock-account.example-phish.com/unlock-account,1
phishtank,http://instagram-unlock-account.example-phish.com/unlock-account?id=285&next=account,1
openphish,http://whatsapp-unlock-account.example-phish.com/unlock-account?session=100286&continue=unlock,1
phishtank,http://telegram-unlock-account.example-phish.com/unlock-account,1
openphish,http://discord-unlock-account.example-phish.com/unlock-account?id=288&next=account,1
phishtank,http://github-unlock-account.example-phish.com/unlock-account?session=100289&continue=unlock,1
openphish,http://dropbox-unlock-account.example-phish.com/unlock-account,1
phishtank,http://adobe-unlock-account.example-phish.com/unlock-account?id=291&next=account,1
openphish,http://coinbase-unlock-account.example-phish.com/unlock-account?session=100292&continue=unlock,1
phishtank,http://binance-unlock-account.example-phish.com/unlock-account,1
openphish,http://kraken-unlock-account.example-phish.com/unlock-account?id=294&next=account,1
phishtank,http://stripe-unlock-account.example-phish.com/unlock-account?session=100295&continue=unlock,1
openphish,http://visa-unlock-account.example-phish.com/unlock-account,1
phishtank,http://mastercard-unlock-account.example-phish.com/unlock-account?id=297&next=account,1
openphish,http://airbnb-unlock-account.example-phish.com/unlock-account?session=100298&continue=unlock,1
phishtank,http://booking-unlock-account.example-phish.com/unlock-account,1
openphish,http://paypal-recover-account.example-phish.com/recover-account?id=300&next=account,1
phishtank,http://microsoft-recover-account.example-phish.com/recover-account?session=100301&continue=recover,1
openphish,http://apple-recover-account.example-phish.com/recover-account,1
phishtank,http://amazon-recover-account.example-phish.com/recover-account?id=303&next=account,1
openphish,http://netflix-recover-account.example-phish.com/recover-account?session=100304&continue=recover,1
phishtank,http://bank-recover-account.example-phish.com/recover-account,1
openphish,http://wallet-recover-account.example-phish.com/recover-account?id=306&next=account,1
phishtank,http://crypto-recover-account.example-phish.com/recover-account?session=100307&continue=recover,1
openphish,http://office365-recover-account.example-phish.com/recover-account,1
phishtank,http://gmail-recover-account.example-phish.com/recover-account?id=309&next=account,1
openphish,http://outlook-recover-account.example-phish.com/recover-account?session=100310&continue=recover,1
phishtank,http://dhl-recover-account.example-phish.com/recover-account,1
openphish,http://fedex-recover-account.example-phish.com/recover-account?id=312&next=account,1
phishtank,http://steam-recover-account.example-phish.com/recover-account?session=100313&continue=recover,1
openphish,http://facebook-recover-account.example-phish.com/recover-account,1
phishtank,http://instagram-recover-account.example-phish.com/recover-account?id=315&next=account,1
openphish,http://whatsapp-recover-account.example-phish.com/recover-account?session=100316&continue=recover,1
phishtank,http://telegram-recover-account.example-phish.com/recover-account,1
openphish,http://discord-recover-account.example-phish.com/recover-account?id=318&next=account,1
phishtank,http://github-recover-account.example-phish.com/recover-account?session=100319&continue=recover,1
openphish,http://dropbox-recover-account.example-phish.com/recover-account,1
phishtank,http://adobe-recover-account.example-phish.com/recover-account?id=321&next=account,1
openphish,http://coinbase-recover-account.example-phish.com/recover-account?session=100322&continue=recover,1
phishtank,http://binance-recover-account.example-phish.com/recover-account,1
openphish,http://kraken-recover-account.example-phish.com/recover-account?id=324&next=account,1
phishtank,http://stripe-recover-account.example-phish.com/recover-account?session=100325&continue=recover,1
openphish,http://visa-recover-account.example-phish.com/recover-account,1
phishtank,http://mastercard-recover-account.example-phish.com/recover-account?id=327&next=account,1
openphish,http://airbnb-recover-account.example-phish.com/recover-account?session=100328&continue=recover,1
phishtank,http://booking-recover-account.example-phish.com/recover-account,1
openphish,http://paypal-authorize-account.example-phish.com/authorize-account?id=330&next=account,1
phishtank,http://microsoft-authorize-account.example-phish.com/authorize-account?session=100331&continue=authorize,1
openphish,http://apple-authorize-account.example-phish.com/authorize-account,1
phishtank,http://amazon-authorize-account.example-phish.com/authorize-account?id=333&next=account,1
openphish,http://netflix-authorize-account.example-phish.com/authorize-account?session=100334&continue=authorize,1
phishtank,http://bank-authorize-account.example-phish.com/authorize-account,1
openphish,http://wallet-authorize-account.example-phish.com/authorize-account?id=336&next=account,1
phishtank,http://crypto-authorize-account.example-phish.com/authorize-account?session=100337&continue=authorize,1
openphish,http://office365-authorize-account.example-phish.com/authorize-account,1
phishtank,http://gmail-authorize-account.example-phish.com/authorize-account?id=339&next=account,1
openphish,http://outlook-authorize-account.example-phish.com/authorize-account?session=100340&continue=authorize,1
phishtank,http://dhl-authorize-account.example-phish.com/authorize-account,1
openphish,http://fedex-authorize-account.example-phish.com/authorize-account?id=342&next=account,1
phishtank,http://steam-authorize-account.example-phish.com/authorize-account?session=100343&continue=authorize,1
openphish,http://facebook-authorize-account.example-phish.com/authorize-account,1
phishtank,http://instagram-authorize-account.example-phish.com/authorize-account?id=345&next=account,1
openphish,http://whatsapp-authorize-account.example-phish.com/authorize-account?session=100346&continue=authorize,1
phishtank,http://telegram-authorize-account.example-phish.com/authorize-account,1
openphish,http://discord-authorize-account.example-phish.com/authorize-account?id=348&next=account,1
phishtank,http://github-authorize-account.example-phish.com/authorize-account?session=100349&continue=authorize,1
openphish,http://dropbox-authorize-account.example-phish.com/authorize-account,1
phishtank,http://adobe-authorize-account.example-phish.com/authorize-account?id=351&next=account,1
openphish,http://coinbase-authorize-account.example-phish.com/authorize-account?session=100352&continue=authorize,1
phishtank,http://binance-authorize-account.example-phish.com/authorize-account,1
openphish,http://kraken-authorize-account.example-phish.com/authorize-account?id=354&next=account,1
phishtank,http://stripe-authorize-account.example-phish.com/authorize-account?session=100355&continue=authorize,1
openphish,http://visa-authorize-account.example-phish.com/authorize-account,1
phishtank,http://mastercard-authorize-account.example-phish.com/authorize-account?id=357&next=account,1
openphish,http://airbnb-authorize-account.example-phish.com/authorize-account?session=100358&continue=authorize,1
phishtank,http://booking-authorize-account.example-phish.com/authorize-account,1
openphish,http://paypal-check-account.example-phish.com/check-account?id=360&next=account,1
phishtank,http://microsoft-check-account.example-phish.com/check-account?session=100361&continue=check,1
openphish,http://apple-check-account.example-phish.com/check-account,1
phishtank,http://amazon-check-account.example-phish.com/check-account?id=363&next=account,1
openphish,http://netflix-check-account.example-phish.com/check-account?session=100364&continue=check,1
phishtank,http://bank-check-account.example-phish.com/check-account,1
openphish,http://wallet-check-account.example-phish.com/check-account?id=366&next=account,1
phishtank,http://crypto-check-account.example-phish.com/check-account?session=100367&continue=check,1
openphish,http://office365-check-account.example-phish.com/check-account,1
phishtank,http://gmail-check-account.example-phish.com/check-account?id=369&next=account,1
openphish,http://outlook-check-account.example-phish.com/check-account?session=100370&continue=check,1
phishtank,http://dhl-check-account.example-phish.com/check-account,1
openphish,http://fedex-check-account.example-phish.com/check-account?id=372&next=account,1
phishtank,http://steam-check-account.example-phish.com/check-account?session=100373&continue=check,1
openphish,http://facebook-check-account.example-phish.com/check-account,1
phishtank,http://instagram-check-account.example-phish.com/check-account?id=375&next=account,1
openphish,http://whatsapp-check-account.example-phish.com/check-account?session=100376&continue=check,1
phishtank,http://telegram-check-account.example-phish.com/check-account,1
openphish,http://discord-check-account.example-phish.com/check-account?id=378&next=account,1
phishtank,http://github-check-account.example-phish.com/check-account?session=100379&continue=check,1
openphish,http://dropbox-check-account.example-phish.com/check-account,1
phishtank,http://adobe-check-account.example-phish.com/check-account?id=381&next=account,1
openphish,http://coinbase-check-account.example-phish.com/check-account?session=100382&continue=check,1
phishtank,http://binance-check-account.example-phish.com/check-account,1
openphish,http://kraken-check-account.example-phish.com/check-account?id=384&next=account,1
phishtank,http://stripe-check-account.example-phish.com/check-account?session=100385&continue=check,1
openphish,http://visa-check-account.example-phish.com/check-account,1
phishtank,http://mastercard-check-account.example-phish.com/check-account?id=387&next=account,1
openphish,http://airbnb-check-account.example-phish.com/check-account?session=100388&continue=check,1
phishtank,http://booking-check-account.example-phish.com/check-account,1
openphish,http://paypal-activate-account.example-phish.com/activate-account?id=390&next=account,1
phishtank,http://microsoft-activate-account.example-phish.com/activate-account?session=100391&continue=activate,1
openphish,http://apple-activate-account.example-phish.com/activate-account,1
